id,informativeness,naturalness,quality,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
23,5.0,3.5,4.5,-2.800471305847168,-2.628069877624512,"[0.7419129610061646, 0.8581736087799072, 0.8402563333511353, 0.6996822357177734]","[0.6152790784835815, 0.8147258758544922, 0.7414194345474243, 0.5866448283195496]","[0.6726881861686707, 0.8358855247497559, 0.7877498269081116, 0.6381968855857849]","[0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666]","[0.26666666666666666, 0.5, 0.5555555555555556, 0.2222222222222222]","[0.3809523768707483, 0.5714285665306124, 0.6666666618666668, 0.33333332958333334]","[0.2, 0.4, 0.4, 0.2]","[0.07142857142857142, 0.2857142857142857, 0.25, 0.05263157894736842]","[0.10526315401662063, 0.33333332847222225, 0.3076923029585799, 0.08333333003472235]","[0.5, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666]","[0.2, 0.5, 0.5555555555555556, 0.2222222222222222]","[0.2857142816326531, 0.5714285665306124, 0.6666666618666668, 0.33333332958333334]","[0.33848417954378224, 0.5068181818181817, 0.5269186712485682, 0.1992471443406023]","[1.1200407237786664e-231, 1.1200407237786664e-231, 1.1200407237786664e-231, 1.1200407237786664e-231]","[0.29125418113323165, 0.6104228817636348, 0.4509873544359021, 0.2091638491586545]",0.8699157270123073,0.9495346824527992,0.9701652327564186,0.009191761629314345,0.6429638922795108
24,6.0,6.0,6.0,-2.3048558235168457,-1.99042558670044,[0.8294641375541687],[0.8207269906997681],[0.8250724673271179],[0.6],[0.5454545454545454],[0.5714285664399092],[0.4],[0.36363636363636365],[0.3809523759637189],[0.6],[0.5454545454545454],[0.5714285664399092],[0.750387596899225],[1.1640469867513693e-231],[0.6370721267138513],0.9430687276348216,0.9814316723025489,0.9854539657711936,0.9541347483771253,0.9736734621502893
25,5.0,6.0,5.5,-1.1374309062957764,-1.257097244262695,"[0.8402150869369507, 0.7829432487487793, 0.7593922019004822]","[0.8415558338165283, 0.8361972570419312, 0.8073084354400635]","[0.8408849835395813, 0.8086944818496704, 0.7826175689697266]","[0.5555555555555556, 0.4444444444444444, 0.4444444444444444]","[0.5555555555555556, 0.5714285714285714, 0.6666666666666666]","[0.5555555505555557, 0.4999999950781251, 0.5333333285333334]","[0.25, 0.125, 0.125]","[0.25, 0.16666666666666666, 0.2]","[0.24999999500000009, 0.14285713795918387, 0.1538461491124262]","[0.4444444444444444, 0.2222222222222222, 0.2222222222222222]","[0.4444444444444444, 0.2857142857142857, 0.3333333333333333]","[0.44444443944444445, 0.24999999507812506, 0.2666666618666667]","[0.6346938775510204, 0.6233062330623306, 0.700152207001522]","[1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231]","[0.5607139967049144, 0.45683974608678235, 0.44896370865935786]",0.9582109806641026,0.9745515316140753,0.9758135106007639,0.6313666219192328,0.8605772213780241
26,5.5,6.0,5.5,-2.6686129570007324,-3.7097690105438232,"[0.7748680710792542, 0.8342567682266235]","[0.7740671634674072, 0.7603146433830261]","[0.7744674682617188, 0.7955713272094727]","[0.375, 0.625]","[0.5, 0.5]","[0.4285714236734694, 0.555555550617284]","[0.0, 0.14285714285714285]","[0.0, 0.1111111111111111]","[0.0, 0.12499999507812519]","[0.125, 0.375]","[0.16666666666666666, 0.3]","[0.14285713795918387, 0.33333332839506175]","[0.5166666666666667, 0.5300453514739228]","[1.1193096620723278e-231, 1.1193096620723278e-231]","[0.47739923747669744, 0.5086607790697396]",0.8618681861550753,0.9738809146181824,0.9776775548530311,0.920053598895716,0.9572040227889764
27,6.0,6.0,6.0,-3.2900993824005127,-4.030942916870117,[0.7883248925209045],[0.8222586512565613],[0.8049342632293701],[0.4375],[0.6363636363636364],[0.5185185136899864],[0.26666666666666666],[0.4],[0.31999999520000005],[0.4375],[0.6363636363636364],[0.5185185136899864],[0.75],[1.0669733992029681e-231],[0.4431078472484107],0.1038457653346236,0.9390033794900613,0.9380856189283755,0.20686554254956643,0.6946515136560011
28,6.0,6.0,5.0,-1.2794039249420166,-1.5078108310699463,[0.897930383682251],[0.8821061849594116],[0.8899479508399963],[0.5384615384615384],[0.7],[0.6086956472589792],[0.3076923076923077],[0.4],[0.34782608204158794],[0.46153846153846156],[0.6],[0.5217391255198489],[0.6995884773662552],[9.257324954728539e-232],[0.8009465364625539],0.9101686373506102,0.9844525939300324,0.9860777478285515,0.6846326203865196,0.8850543207150344
29,6.0,6.0,6.0,-2.241184949874878,-2.6123149394989014,"[0.9186376929283142, 0.7934786081314087, 0.9719648361206055, 0.858653724193573, 0.8339182734489441, 0.7159639596939087, 0.8454468846321106, 0.7571918964385986]","[0.8336586952209473, 0.8085945844650269, 0.9312873482704163, 0.872868537902832, 0.8454716801643372, 0.7647730112075806, 0.8448543548583984, 0.7976266145706177]","[0.8740875720977783, 0.8009653091430664, 0.9511914253234863, 0.865702748298645, 0.8396552205085754, 0.739564061164856, 0.8451505303382874, 0.7768834829330444]","[0.875, 0.5, 1.0, 0.75, 0.625, 0.25, 0.5, 0.25]","[0.5833333333333334, 0.5714285714285714, 0.8888888888888888, 0.8571428571428571, 0.7142857142857143, 0.4, 0.5714285714285714, 0.4]","[0.6999999952000001, 0.5333333283555556, 0.9411764656055364, 0.7999999950222222, 0.6666666616888889, 0.3076923029585799, 0.5333333283555556, 0.3076923029585799]","[0.5714285714285714, 0.0, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[0.36363636363636365, 0.0, 0.75, 0.5714285714285714, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[0.44444443969135805, 0.0, 0.7999999950222222, 0.5714285664285715, 0.3076923027218935, 0.0, 0.1538461488757398, 0.0]","[0.75, 0.25, 1.0, 0.5, 0.5, 0.125, 0.375, 0.125]","[0.5, 0.2857142857142857, 0.8888888888888888, 0.5714285714285714, 0.5714285714285714, 0.2, 0.42857142857142855, 0.2]","[0.5999999952, 0.266666661688889, 0.9411764656055364, 0.5333333283555556, 0.5333333283555556, 0.1538461491124262, 0.3999999950222222, 0.1538461491124262]","[0.5952380952380953, 0.526406035665295, 0.9041027559546079, 0.7471655328798186, 0.783572688334593, 0.4732510288065844, 0.45925925925925926, 0.5009920634920636]","[1.1193096620723278e-231, 1.1193096620723278e-231, 1.1193096620723278e-231, 1.1193096620723278e-231, 1.1193096620723278e-231, 9.412234823955334e-232, 1.1193096620723278e-231, 1.1193096620723278e-231]","[0.6496022882269985, 0.5374607011914425, 0.8508071071340708, 0.6795217600291441, 0.6634493360338025, 0.45235585459886596, 0.5813450543606373, 0.4535754136887694]",0.876419609611255,0.9734223647575837,0.9803005147706945,0.9238941177625002,0.9592056657635929
30,5.0,6.0,5.0,-1.9534001350402832,-1.8811036348342896,"[0.8849332332611084, 0.858467698097229, 0.8326423764228821, 0.8861238956451416]","[0.8169431686401367, 0.8075296878814697, 0.7510229349136353, 0.8543626070022583]","[0.8495801091194153, 0.8322199583053589, 0.7897294163703918, 0.869953453540802]","[0.7857142857142857, 0.7142857142857143, 0.7857142857142857, 0.7857142857142857]","[0.6111111111111112, 0.5882352941176471, 0.6111111111111112, 0.7857142857142857]","[0.6874999950781251, 0.645161285369407, 0.6874999950781251, 0.7857142807142857]","[0.5384615384615384, 0.38461538461538464, 0.46153846153846156, 0.5384615384615384]","[0.3888888888888889, 0.29411764705882354, 0.2857142857142857, 0.5]","[0.4516128983558793, 0.3333333284222223, 0.3529411717474049, 0.5185185135253774]","[0.7857142857142857, 0.6428571428571429, 0.7142857142857143, 0.7857142857142857]","[0.6111111111111112, 0.5294117647058824, 0.5555555555555556, 0.7857142857142857]","[0.6874999950781251, 0.5806451563371489, 0.6249999950781252, 0.7857142807142857]","[0.6706432573029212, 0.6824665350010971, 0.5626857793705031, 0.7983570786805287]","[9.257324954728539e-232, 9.257324954728539e-232, 9.257324954728539e-232, 9.257324954728539e-232]","[0.6629999434953024, 0.5891021958434004, 0.545415752293047, 0.7158407517339385]",0.7161828049192159,0.876799679563238,0.8506010655821103,0.1798535235479259,0.6357514228977581
31,6.0,6.0,6.0,-4.407700061798096,-4.139497756958008,"[0.762207567691803, 0.9806166887283325, 0.7435348629951477]","[0.7784456610679626, 0.9943479299545288, 0.7927680611610413]","[0.7702410221099854, 0.9874345660209656, 0.7673625946044922]","[0.6, 0.9333333333333333, 0.6666666666666666]","[0.5625, 1.0, 0.7692307692307693]","[0.5806451562955255, 0.9655172363852557, 0.7142857093112245]","[0.21428571428571427, 0.8571428571428571, 0.2857142857142857]","[0.17647058823529413, 0.9230769230769231, 0.2857142857142857]","[0.19354838214360054, 0.8888888838957477, 0.2857142807142858]","[0.4666666666666667, 0.9333333333333333, 0.5333333333333333]","[0.4375, 1.0, 0.6153846153846154]","[0.45161289823100936, 0.9655172363852557, 0.5714285664540818]","[0.4750961240995271, 0.9922001471670346, 0.5486754966887417]","[9.109159947227211e-232, 9.109159947227211e-232, 0]","[0.544954143325682, 0.9839190708263953, 0.5751179521910417]",0.4374080720017487,0.9660800762191214,0.959826108783562,0.05573072405794581,0.660545636353543
32,5.0,2.5,1.5,-2.90419340133667,-2.7865958213806152,[0.6834793090820312],[0.7643651366233826],[0.7216627597808838],[0.3888888888888889],[0.5833333333333334],[0.46666666186666667],[0.09090909090909091],[0.18181818181818182],[0.12121211676767694],[0.2777777777777778],[0.4166666666666667],[0.3333333285333334],[0.5875886524822695],[8.231055179516831e-232],[0.4451090851707029],0.8811720013617914,0.985971634919531,0.9889914712376401,0.055668754449199324,0.6768772868687901
33,5.5,5.5,5.5,-1.379417061805725,-1.3657697439193726,"[0.7263181209564209, 0.7500036954879761, 0.6863677501678467, 0.7044554948806763, 0.7989917397499084]","[0.7712975144386292, 0.7250765562057495, 0.6805720925331116, 0.7458353042602539, 0.8085045218467712]","[0.7481324076652527, 0.7373294830322266, 0.6834576725959778, 0.7245550751686096, 0.8037199378013611]","[0.375, 0.375, 0.25, 0.375, 0.625]","[0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.7142857142857143]","[0.4285714236734694, 0.35294117148788934, 0.2857142808163266, 0.4285714236734694, 0.6666666616888889]","[0.25, 0.25, 0.125, 0.25, 0.375]","[0.3333333333333333, 0.2222222222222222, 0.2, 0.3333333333333333, 0.42857142857142855]","[0.2857142808163266, 0.23529411266435996, 0.1538461491124262, 0.2857142808163266, 0.3999999950222222]","[0.25, 0.375, 0.25, 0.25, 0.375]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.42857142857142855]","[0.2857142808163266, 0.35294117148788934, 0.2857142808163266, 0.2857142808163266, 0.3999999950222222]","[0.6859756097560975, 0.31562500000000004, 0.5136986301369862, 0.610958904109589, 0.6974657995066158]","[1.0244914152188952e-231, 0, 1.0244914152188952e-231, 0, 1.0244914152188952e-231]","[0.4527341712742774, 0.4487171953546021, 0.33930517393307646, 0.4451498501799961, 0.4593532016144517]",0.9537451145293496,0.970813153797334,0.9728234377337363,0.9281688256254633,0.9572684723855112
34,5.0,5.5,6.0,-5.163029193878174,-3.235067844390869,[0.9334055185317993],[0.8087183833122253],[0.8665999174118042],[0.5],[0.3333333333333333],[0.39999999520000007],[0.3333333333333333],[0.2],[0.24999999531250006],[0.5],[0.3333333333333333],[0.39999999520000007],[0.6558823529411766],[1.2183324802375697e-231],[0.6603429692289462],0.9779865919536096,0.9663210160968261,0.974319166409081,0.15321873373194864,0.6979529720792853
35,5.0,5.0,3.0,-4.145767211914063,-4.274300575256348,"[0.7836525440216064, 0.8481221199035645]","[0.7629607319831848, 0.8017565011978149]","[0.7731682062149048, 0.8242878317832947]","[0.6666666666666666, 0.75]","[0.5, 0.6]","[0.5714285665306124, 0.6666666617283951]","[0.15384615384615385, 0.5384615384615384]","[0.125, 0.4375]","[0.13793102953626654, 0.4827586157431629]","[0.5, 0.6666666666666666]","[0.375, 0.5333333333333333]","[0.4285714236734694, 0.592592587654321]","[0.4179775280898876, 0.6820396698005046]","[9.109159947227211e-232, 1.0832677820940877e-231]","[0.5196636786504382, 0.6134191490843115]",0.912028480943784,0.913414670608904,0.9318880387116864,0.005973714939011211,0.6170921414198672
36,6.0,5.5,5.0,-3.629085779190064,-2.7472152709960938,"[0.9325693845748901, 0.8113577365875244]","[0.9735548496246338, 0.7320942878723145]","[0.9526214599609375, 0.769690752029419]","[0.75, 0.5]","[1.0, 0.36363636363636365]","[0.8571428522448981, 0.42105262670360116]","[0.42857142857142855, 0.14285714285714285]","[0.6, 0.1]","[0.499999995138889, 0.11764705397923896]","[0.75, 0.5]","[1.0, 0.36363636363636365]","[0.8571428522448981, 0.42105262670360116]","[0.9339569160997733, 0.41296296296296303]","[9.412234823955334e-232, 0]","[0.8660135163000736, 0.4960097559653063]",0.9274000275975404,0.9678358727539805,0.9752697124681614,0.10391114634589857,0.6823389105226801
37,5.0,3.5,4.0,-3.886078596115112,-2.8345603942871094,[0.8848665952682495],[0.7774179577827454],[0.8276695013046265],[0.75],[0.6],[0.6666666617283951],[0.42857142857142855],[0.3],[0.3529411716262976],[0.75],[0.6],[0.6666666617283951],[0.5424733996162567],[1.0518351895246305e-231],[0.6029407022634424],0.7228479405503868,0.9768286578402499,0.9777584630076597,0.8809546621063258,0.9451805943180784
38,5.5,5.0,4.5,-3.404736042022705,-2.5383951663970947,[0.8542417287826538],[0.8462029695510864],[0.8502033352851868],[0.5833333333333334],[0.5833333333333334],[0.5833333283333335],[0.2727272727272727],[0.25],[0.26086956022684316],[0.5],[0.5],[0.4999999950000001],[0.551558752997602],[9.594503055152632e-232],[0.7169681351048617],0.8445506275603664,0.9511829973802911,0.9549436233654924,0.48743057801554607,0.7978523995871099
39,3.0,3.0,2.5,-5.3348236083984375,-4.625681877136231,[0.7789962887763977],[0.7344701290130615],[0.7560782432556152],[0.4],[0.25],[0.3076923029585799],[0.0],[0.0],[0.0],[0.4],[0.25],[0.3076923029585799],[0.3627873563218391],[1.1640469867513693e-231],[0.5245246413662947],0.9044749213601916,0.9454159331527576,0.9731546613524509,0.001548392518642951,0.6400396623412838
40,5.5,4.5,5.5,-3.3150744438171387,-2.679150581359864,"[0.8901770710945129, 0.7347780466079712]","[0.9089070558547974, 0.7527285814285278]","[0.8994445204734802, 0.7436450123786926]","[0.5714285714285714, 0.5714285714285714]","[0.8, 0.6666666666666666]","[0.6666666618055556, 0.6153846104142012]","[0.2857142857142857, 0.2857142857142857]","[0.4, 0.3333333333333333]","[0.33333332847222225, 0.3076923027218935]","[0.5714285714285714, 0.42857142857142855]","[0.8, 0.5]","[0.6666666618055556, 0.4615384565680473]","[0.9339569160997733, 0.6310013717421126]","[9.412234823955334e-232, 9.412234823955334e-232]","[0.6673732138612254, 0.41636196976848994]",0.9573081195050864,0.9731774287697768,0.9771277195250038,0.8723225689884794,0.9408759057610867
41,6.0,5.5,5.0,-2.229833602905273,-1.5523563623428345,"[0.9600608944892883, 0.9000295400619507, 0.8590714931488037]","[0.9786108136177063, 0.8698674440383911, 0.8570319414138794]","[0.9692471027374268, 0.8846914768218994, 0.858050525188446]","[1.0, 0.7777777777777778, 0.6666666666666666]","[1.0, 0.6363636363636364, 0.6666666666666666]","[0.999999995, 0.6999999950500001, 0.6666666616666668]","[1.0, 0.5, 0.375]","[1.0, 0.4, 0.375]","[0.999999995, 0.4444444395061729, 0.37499999500000003]","[1.0, 0.6666666666666666, 0.6666666666666666]","[1.0, 0.5454545454545454, 0.6666666666666666]","[0.999999995, 0.5999999950500001, 0.6666666616666668]","[0.9883326549993218, 0.7485875706214691, 0.7789062500000001]","[0, 1.0244914152188952e-231, 1.0244914152188952e-231]","[0.9775462920579139, 0.7232744549210024, 0.777981815796594]",0.9390583130135588,0.9803994721052305,0.9815146149995357,0.9345737224637256,0.9654959365228306
42,6.0,6.0,6.0,-1.7020821571350098,-1.2094744443893433,[0.8764808177947998],[0.8518744707107544],[0.864002525806427],[0.6666666666666666],[0.625],[0.6451612853277836],[0.26666666666666666],[0.25],[0.2580645111342353],[0.6666666666666666],[0.625],[0.6451612853277836],[0.6038563004345127],[8.972141065609098e-232],[0.6349801905178517],0.9342936891832316,0.9892985263705568,0.9907003432388227,0.9525839924562757,0.9775276206885518
43,1.0,1.0,1.0,-2.497671842575073,-2.501098871231079,"[0.880598783493042, 0.8841972351074219, 0.8801752924919128, 0.8699198961257935, 0.8384239673614502]","[0.9348806142807007, 0.9223807454109192, 0.95982825756073, 0.9468989968299866, 0.869240939617157]","[0.9069281816482544, 0.9028854966163635, 0.9182777404785156, 0.9067786335945129, 0.853554368019104]","[0.6923076923076923, 0.7692307692307693, 0.6923076923076923, 0.7692307692307693, 0.6153846153846154]","[0.9, 0.9090909090909091, 1.0, 1.0, 0.8]","[0.78260869073724, 0.8333333283680556, 0.8181818133471075, 0.8695652124763706, 0.6956521689981097]","[0.4166666666666667, 0.5833333333333334, 0.5, 0.5833333333333334, 0.4166666666666667]","[0.5555555555555556, 0.7, 0.75, 0.7777777777777778, 0.5555555555555556]","[0.47619047129251707, 0.6363636314049588, 0.5999999952, 0.6666666617687076, 0.47619047129251707]","[0.6923076923076923, 0.7692307692307693, 0.6923076923076923, 0.7692307692307693, 0.6153846153846154]","[0.9, 0.9090909090909091, 1.0, 1.0, 0.8]","[0.78260869073724, 0.8333333283680556, 0.8181818133471075, 0.8695652124763706, 0.6956521689981097]","[0.8566371681415929, 0.8799620647608725, 0.9485576923076924, 0.9485576923076924, 0.9500475389453668]","[9.418382295637229e-232, 9.418382295637229e-232, 9.418382295637229e-232, 0, 9.418382295637229e-232]","[0.7621476004033695, 0.7628568967016536, 0.7340696824439181, 0.7657032822283588, 0.7440357291127333]",0.936895086398128,0.9717066128053248,0.9771001807638077,0.061498017190959944,0.6701016035866975
44,6.0,5.5,5.5,-1.2859082221984863,-1.6664429903030396,[0.8275519609451294],[0.8560752868652344],[0.8415720462799072],[0.6363636363636364],[0.7777777777777778],[0.6999999950500001],[0.375],[0.5],[0.4285714236734694],[0.5909090909090909],[0.7222222222222222],[0.6499999950500001],[0.7562196601941749],[1.0618063059647207e-231],[0.5651462143068755],0.0196273176916089,0.8491728966728334,0.8059306414727665,0.7040535483673306,0.7863856955043101
45,4.5,5.5,5.0,-1.9633526802062988,-2.2776002883911133,"[0.6766140460968018, 0.694814920425415]","[0.7183232307434082, 0.7160037755966187]","[0.6968451142311096, 0.7052502632141113]","[0.42857142857142855, 0.42857142857142855]","[0.6, 0.5]","[0.499999995138889, 0.4615384565680473]","[0.125, 0.125]","[0.25, 0.2]","[0.16666666222222234, 0.1538461491124262]","[0.2857142857142857, 0.2857142857142857]","[0.4, 0.3333333333333333]","[0.33333332847222225, 0.3076923027218935]","[0.5738636363636364, 0.4931640625]","[1.0244914152188952e-231, 1.0244914152188952e-231]","[0.4525065336192464, 0.5022785755741439]",0.9164027403987016,0.9746087371617765,0.9769509695845036,0.9275107778955004,0.9596901615472602
46,6.0,4.5,4.5,-2.34595799446106,-2.910637617111206,[0.7740370035171509],[0.847284197807312],[0.8090060353279114],[0.6428571428571429],[0.9],[0.7499999951388889],[0.26666666666666666],[0.4444444444444444],[0.33333332864583337],[0.5],[0.7],[0.5833333284722223],[0.7689655172413793],[1.0669733992029681e-231],[0.5839201274807657],0.956386474188295,0.9840947873172544,0.9868133329901714,0.7848142412593174,0.9185741205222477
47,6.0,5.5,5.0,-1.6171373128890991,-2.0738308429718018,"[0.8161378502845764, 0.7958450317382812, 0.9864886403083801, 0.7421568036079407]","[0.7336299419403076, 0.7429924607276917, 0.9528485536575317, 0.7404903173446655]","[0.772687554359436, 0.768511176109314, 0.969376802444458, 0.7413226366043091]","[0.5, 0.625, 1.0, 0.375]","[0.3333333333333333, 0.5, 0.8888888888888888, 0.5]","[0.39999999520000007, 0.555555550617284, 0.9411764656055364, 0.4285714236734694]","[0.25, 0.25, 0.875, 0.125]","[0.18181818181818182, 0.2, 0.7, 0.2]","[0.21052631091412755, 0.22222221728395072, 0.7777777728395062, 0.1538461491124262]","[0.375, 0.375, 1.0, 0.25]","[0.25, 0.3, 0.8888888888888888, 0.3333333333333333]","[0.29999999520000004, 0.33333332839506175, 0.9411764656055364, 0.2857142808163266]","[0.35118110236220473, 0.534957627118644, 0.8203389830508474, 0.610958904109589]","[1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231]","[0.4913090237056591, 0.5434213980304365, 0.8209159169562544, 0.4889717633473737]",0.9434598782742049,0.9829542201895195,0.9866403396445727,0.9459017910498948,0.971832116961329
