id,informativeness,naturalness,quality,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
10,4.0,2.5,3.5,-4.105729579925537,-4.027982234954834,"[0.8377906084060669, 0.5849116444587708, 0.772672176361084, 0.7700128555297852, 0.7685139179229736, 0.8135782480239868, 0.6678338050842285, 0.7602728605270386, 0.5946801900863647]","[0.8288969397544861, 0.60992830991745, 0.692232072353363, 0.74452805519104, 0.7685770988464355, 0.7742475271224976, 0.6777890920639038, 0.7160170078277588, 0.5809115171432495]","[0.8333200812339783, 0.5971581339836121, 0.7302435636520386, 0.7570560574531555, 0.7685455083847046, 0.7934257984161377, 0.672774612903595, 0.7374816536903381, 0.587715208530426]","[0.9, 0.2, 0.8, 0.6, 0.7, 0.6, 0.5, 0.5, 0.3]","[0.75, 0.25, 0.5, 0.46153846153846156, 0.5833333333333334, 0.5, 0.5, 0.45454545454545453, 0.42857142857142855]","[0.8181818132231407, 0.22222221728395072, 0.6153846106508877, 0.5217391255198489, 0.6363636314049588, 0.5454545404958678, 0.4999999950000001, 0.47619047120181407, 0.3529411716262976]","[0.6666666666666666, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0]","[0.5454545454545454, 0.0, 0.26666666666666666, 0.25, 0.2727272727272727, 0.18181818181818182, 0.0, 0.1, 0.0]","[0.5999999950500001, 0.0, 0.33333332864583337, 0.2857142808163266, 0.2999999950500001, 0.1999999950500001, 0.0, 0.1052631529085875, 0.0]","[0.9, 0.2, 0.8, 0.6, 0.7, 0.6, 0.4, 0.5, 0.3]","[0.75, 0.25, 0.5, 0.46153846153846156, 0.5833333333333334, 0.5, 0.4, 0.45454545454545453, 0.42857142857142855]","[0.8181818132231407, 0.22222221728395072, 0.6153846106508877, 0.5217391255198489, 0.6363636314049588, 0.5454545404958678, 0.3999999950000001, 0.47619047120181407, 0.3529411716262976]","[0.7485875706214691, 0.18292682926829268, 0.48701298701298706, 0.4429133858267717, 0.537876167416119, 0.43314500941619577, 0.25, 0.34128440366972473, 0.2054794520547945]","[0, 9.269981669466712e-232, 1.0244914152188952e-231, 9.269981669466712e-232, 9.269981669466712e-232, 9.269981669466712e-232, 9.269981669466712e-232, 9.269981669466712e-232, 9.269981669466712e-232]","[0.6679444272803262, 0.21782357871636693, 0.4513932240058105, 0.4102819185944917, 0.5462209003953642, 0.49878248639854794, 0.39706015309651, 0.44798289272909775, 0.2651298602618056]",0.765061187702642,0.969314200612215,0.9664247299658653,0.8700740604576332,0.9352709970119045
11,3.0,6.0,3.0,-4.5131707191467285,-3.93009090423584,"[0.6587352156639099, 0.7584686279296875, 0.7226614356040955, 0.6973133087158203, 0.5478348731994629, 0.7864974141120911, 0.7626094818115234, 0.6280698776245117, 0.7529546022415161, 0.7765346169471741, 0.62110435962677, 0.8260726928710938, 0.8879916667938232, 0.6710845232009888, 0.7405008673667908, 0.7536031007766724]","[0.7433839440345764, 0.683609664440155, 0.716505765914917, 0.692970871925354, 0.5774332284927368, 0.7733843326568604, 0.6529331803321838, 0.6617871522903442, 0.8033859133720398, 0.750583291053772, 0.6834030151367188, 0.7749425172805786, 0.8362928628921509, 0.6574000120162964, 0.7227134704589844, 0.6580796837806702]","[0.6985043883323669, 0.7190961837768555, 0.7195703983306885, 0.6951352953910828, 0.5622447729110718, 0.7798858284950256, 0.7035225033760071, 0.6444878578186035, 0.7773532271385193, 0.7633384466171265, 0.6507660746574402, 0.7996911406517029, 0.8613671660423279, 0.6641717553138733, 0.7314990162849426, 0.7026094794273376]","[0.5, 0.4, 0.6, 0.5, 0.3, 0.7, 0.6, 0.3, 0.4, 0.8, 0.3, 0.7, 0.8, 0.5, 0.6, 0.8]","[0.625, 0.2857142857142857, 0.6, 0.45454545454545453, 0.5, 0.5384615384615384, 0.4, 0.3333333333333333, 0.5, 0.6153846153846154, 0.42857142857142855, 0.5, 0.6666666666666666, 0.625, 0.46153846153846156, 0.47058823529411764]","[0.555555550617284, 0.33333332847222225, 0.5999999950000001, 0.47619047120181407, 0.3749999953125, 0.6086956472589792, 0.4799999952000001, 0.31578946869806096, 0.4444444395061729, 0.6956521689981097, 0.3529411716262976, 0.5833333284722223, 0.7272727223140496, 0.555555550617284, 0.5217391255198489, 0.5925925879286695]","[0.1111111111111111, 0.0, 0.3333333333333333, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.2222222222222222, 0.5555555555555556, 0.0, 0.3333333333333333, 0.7777777777777778, 0.1111111111111111, 0.3333333333333333, 0.4444444444444444]","[0.14285714285714285, 0.0, 0.3333333333333333, 0.2, 0.0, 0.25, 0.21428571428571427, 0.0, 0.2857142857142857, 0.4166666666666667, 0.0, 0.23076923076923078, 0.6363636363636364, 0.14285714285714285, 0.25, 0.25]","[0.12499999507812519, 0.0, 0.3333333283333334, 0.21052631080332423, 0.0, 0.2857142808163266, 0.26086956045368626, 0.0, 0.24999999507812506, 0.47619047129251707, 0.0, 0.2727272678925621, 0.6999999950500001, 0.12499999507812519, 0.2857142808163266, 0.319999995392]","[0.5, 0.4, 0.6, 0.5, 0.2, 0.7, 0.6, 0.3, 0.4, 0.8, 0.3, 0.7, 0.8, 0.5, 0.6, 0.8]","[0.625, 0.2857142857142857, 0.6, 0.45454545454545453, 0.3333333333333333, 0.5384615384615384, 0.4, 0.3333333333333333, 0.5, 0.6153846153846154, 0.42857142857142855, 0.5, 0.6666666666666666, 0.625, 0.46153846153846156, 0.47058823529411764]","[0.555555550617284, 0.33333332847222225, 0.5999999950000001, 0.47619047120181407, 0.24999999531250006, 0.6086956472589792, 0.4799999952000001, 0.31578946869806096, 0.4444444395061729, 0.6956521689981097, 0.3529411716262976, 0.5833333284722223, 0.7272727223140496, 0.555555550617284, 0.5217391255198489, 0.5925925879286695]","[0.5199864498644986, 0.13793103448275862, 0.5625, 0.40917431192660547, 0.234375, 0.5905511811023622, 0.33189033189033185, 0.1648351648351648, 0.45731707317073167, 0.6133120078740157, 0.2054794520547945, 0.46668667466986796, 0.6773040254237288, 0.5199864498644986, 0.41360294117647056, 0.4601226993865031]","[1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 1.0244914152188952e-231, 0, 1.0244914152188952e-231]","[0.3879812700980829, 0.26491798572881653, 0.4600412393133333, 0.3677701229059578, 0.31866371506858715, 0.5029626893757932, 0.39959580879442114, 0.2569549022136218, 0.4585500163198104, 0.5286514215646849, 0.2721698001659292, 0.43041720027087327, 0.6202612308052744, 0.398389673781675, 0.4141323552705801, 0.3756150944628882]",0.7593248466141331,0.9674338637244119,0.9654521807305968,0.8761567346258061,0.9363475930269383
12,6.0,6.0,6.0,-2.4284744262695312,-2.5122880935668945,"[0.8444167971611023, 0.9363149404525757, 0.969089150428772]","[0.751557469367981, 0.8810324668884277, 0.9134061336517334]","[0.7952857613563538, 0.9078328609466553, 0.9404240846633911]","[0.6666666666666666, 0.8666666666666667, 0.8666666666666667]","[0.5882352941176471, 0.8666666666666667, 0.8666666666666667]","[0.6249999950195313, 0.8666666616666667, 0.8666666616666667]","[0.35714285714285715, 0.6428571428571429, 0.7857142857142857]","[0.29411764705882354, 0.6428571428571429, 0.7857142857142857]","[0.3225806402081166, 0.6428571378571429, 0.7857142807142857]","[0.4666666666666667, 0.6666666666666666, 0.8666666666666667]","[0.4117647058823529, 0.6666666666666666, 0.8666666666666667]","[0.43749999501953124, 0.6666666616666668, 0.8666666616666667]","[0.6788169813379897, 0.920138888888889, 0.93375]","[1.0832677820940877e-231, 1.0832677820940877e-231, 1.0832677820940877e-231]","[0.5000372047792447, 0.8097804715053148, 0.8969563279174366]",0.336528931728411,0.976377256447917,0.9803764840986177,0.8174596904160772,0.9247378103208707
13,6.0,6.0,6.0,-1.6108603477478027,-1.8352689743041992,"[0.8800756335258484, 0.8762885332107544, 0.945776104927063]","[0.9245938062667847, 0.8901355266571045, 0.9223268628120422]","[0.901785671710968, 0.8831577301025391, 0.9339042901992798]","[0.5833333333333334, 0.5833333333333334, 0.9166666666666666]","[0.7, 0.6363636363636364, 0.8461538461538461]","[0.6363636314049588, 0.6086956471833649, 0.879999995008]","[0.45454545454545453, 0.45454545454545453, 0.5454545454545454]","[0.5555555555555556, 0.5, 0.5]","[0.4999999950500001, 0.47619047120181407, 0.5217391254442345]","[0.5833333333333334, 0.5833333333333334, 0.8333333333333334]","[0.7, 0.6363636363636364, 0.7692307692307693]","[0.6363636314049588, 0.6086956471833649, 0.7999999950080001]","[0.7991622574955908, 0.7300275482093663, 0.8320843325339726]","[9.594503055152632e-232, 9.594503055152632e-232, 9.594503055152632e-232]","[0.6423207064070309, 0.5896220501782221, 0.7744436294308716]",0.9258066153672796,0.9759698635199265,0.9806334182881782,0.9379182841577126,0.9648405219886058
14,5.0,3.0,4.0,-2.2833871841430664,-2.540972948074341,"[0.7459137439727783, 0.7443118691444397, 0.718631386756897, 0.7490633130073547, 0.7248188257217407, 0.7277172803878784, 0.7173663377761841, 0.7698435187339783, 0.7075642347335815]","[0.8220032453536987, 0.8258373737335205, 0.8336094617843628, 0.8518842458724976, 0.7419918179512024, 0.8384655714035034, 0.8028784990310669, 0.8391802310943604, 0.8067648410797119]","[0.782112181186676, 0.7829582095146179, 0.7718620896339417, 0.7971718907356262, 0.7333047389984131, 0.7791758179664612, 0.7577174305915833, 0.8030179142951965, 0.7539153695106506]","[0.625, 0.5625, 0.4375, 0.4375, 0.625, 0.5, 0.4375, 0.625, 0.4375]","[0.9090909090909091, 0.9, 0.875, 0.7777777777777778, 0.6666666666666666, 0.8888888888888888, 0.7777777777777778, 0.9090909090909091, 0.7777777777777778]","[0.7407407359122085, 0.6923076875739645, 0.583333328888889, 0.5599999953920002, 0.6451612853277836, 0.639999995392, 0.5599999953920002, 0.7407407359122085, 0.5599999953920002]","[0.3125, 0.25, 0.1875, 0.25, 0.3125, 0.3125, 0.1875, 0.3125, 0.25]","[0.5, 0.4444444444444444, 0.42857142857142855, 0.5, 0.35714285714285715, 0.625, 0.375, 0.5, 0.5]","[0.38461537988165684, 0.319999995392, 0.2608695609829868, 0.33333332888888895, 0.33333332835555557, 0.41666666222222226, 0.2499999955555556, 0.38461537988165684, 0.33333332888888895]","[0.5, 0.4375, 0.375, 0.375, 0.5625, 0.375, 0.375, 0.5, 0.4375]","[0.7272727272727273, 0.7, 0.75, 0.6666666666666666, 0.6, 0.6666666666666666, 0.6666666666666666, 0.7272727272727273, 0.7777777777777778]","[0.5925925877640604, 0.5384615337278107, 0.49999999555555563, 0.47999999539200017, 0.5806451562955255, 0.47999999539200017, 0.47999999539200017, 0.5925925877640604, 0.5599999953920002]","[0.8884297520661157, 0.8565625437736377, 0.8604938271604939, 0.7894438781288935, 0.6087662337662338, 0.7548986295163665, 0.7894438781288935, 0.8858267716535433, 0.7145928899082569]","[8.726094729337945e-232, 1.0377133938315695e-231, 1.0377133938315695e-231, 1.0377133938315695e-231, 8.726094729337945e-232, 1.0377133938315695e-231, 1.0377133938315695e-231, 1.0377133938315695e-231, 1.0377133938315695e-231]","[0.4688875614169242, 0.4196795975336979, 0.3249202065835669, 0.380540838368309, 0.38151228347030286, 0.3393545697568744, 0.36198348610161757, 0.464839729402451, 0.30552065624849967]",0.732241343339632,0.8866831945721471,0.9382123418853469,0.001988951114124782,0.6089614958572063
15,4.0,3.0,3.0,-2.541613340377808,-2.507838249206543,"[0.9145843982696533, 0.8895371556282043, 0.9194662570953369]","[0.9374319314956665, 0.8628443479537964, 0.8998125791549683]","[0.9258671998977661, 0.8759874105453491, 0.9095332026481628]","[0.8, 0.7, 0.8]","[0.8888888888888888, 0.5833333333333334, 0.7272727272727273]","[0.8421052581717452, 0.6363636314049588, 0.7619047569160999]","[0.6666666666666666, 0.4444444444444444, 0.5555555555555556]","[0.75, 0.36363636363636365, 0.5]","[0.7058823479584776, 0.39999999505, 0.5263157844875347]","[0.8, 0.7, 0.8]","[0.8888888888888888, 0.5833333333333334, 0.7272727272727273]","[0.8421052581717452, 0.6363636314049588, 0.7619047569160999]","[0.8861997310842195, 0.6901041666666667, 0.742296918767507]","[1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.8179025948695238, 0.7124273083195137, 0.7767590714623187]",0.9148838340259106,0.9750000844711176,0.9771452433235022,0.04704411330153047,0.6663964803653833
16,5.0,3.5,3.0,-2.6000988483428955,-2.4796178340911865,"[0.9017100930213928, 0.9028388261795044, 0.9395203590393066]","[0.8936290144920349, 0.873948335647583, 0.9249101281166077]","[0.8976513743400574, 0.8881586790084839, 0.9321579933166504]","[0.7, 0.7, 0.9]","[0.6363636363636364, 0.5833333333333334, 0.8181818181818182]","[0.6666666616780046, 0.6363636314049588, 0.8571428521541952]","[0.4444444444444444, 0.4444444444444444, 0.6666666666666666]","[0.4, 0.36363636363636365, 0.6]","[0.42105262659279785, 0.39999999505, 0.6315789423822715]","[0.7, 0.7, 0.9]","[0.6363636363636364, 0.5833333333333334, 0.8181818181818182]","[0.6666666616780046, 0.6363636314049588, 0.8571428521541952]","[0.742296918767507, 0.6085205078125001, 0.8289915966386556]","[1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.7248760392197695, 0.6596847006621798, 0.8187893260599379]",0.8080983577837614,0.9669065296222159,0.9637823570250885,0.047043963632796004,0.6592442834267002
17,6.0,6.0,6.0,-1.9215757846832275,-2.1485612392425537,"[0.8576905727386475, 0.8211002349853516, 0.8292801976203918, 0.8329483270645142]","[0.8395382165908813, 0.8190021514892578, 0.7968295812606812, 0.8200504779815674]","[0.8485172986984253, 0.8200498223304749, 0.8127310276031494, 0.8264490962028503]","[0.5, 0.4, 0.5, 0.5]","[0.5, 0.4444444444444444, 0.5, 0.5]","[0.4999999950000001, 0.42105262659279785, 0.4999999950000001, 0.4999999950000001]","[0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333]","[0.3333333283333334, 0.23529411266435996, 0.3333333283333334, 0.3333333283333334]","[0.5, 0.4, 0.5, 0.5]","[0.5, 0.4444444444444444, 0.5, 0.5]","[0.4999999950000001, 0.42105262659279785, 0.4999999950000001, 0.4999999950000001]","[0.611317254174397, 0.5830583058305829, 0.5830583058305829, 0.5569306930693068]","[1.0003688322288243e-231, 1.0003688322288243e-231, 0, 0]","[0.6492708445629046, 0.6140282386623094, 0.6425147363393391, 0.6325273538677401]",0.934895441667199,0.9720091435726141,0.9751299432587863,0.9102165791720584,0.9524518886678196
18,6.0,5.5,5.5,-1.7595821619033811,-1.807026743888855,"[0.7780474424362183, 0.8506741523742676, 0.815912127494812]","[0.8295333385467529, 0.8487974405288696, 0.811387300491333]","[0.8029659390449524, 0.8497347831726074, 0.8136434555053711]","[0.5, 0.5714285714285714, 0.5714285714285714]","[0.875, 0.6666666666666666, 0.6666666666666666]","[0.6363636317355372, 0.6153846104142012, 0.6153846104142012]","[0.2857142857142857, 0.42857142857142855, 0.42857142857142855]","[0.5, 0.46153846153846156, 0.46153846153846156]","[0.36363635900826446, 0.4444444394513032, 0.4444444394513032]","[0.5, 0.5714285714285714, 0.5714285714285714]","[0.875, 0.6666666666666666, 0.6666666666666666]","[0.6363636317355372, 0.6153846104142012, 0.6153846104142012]","[0.7075471698113208, 0.6533112582781456, 0.6220657276995307]","[9.109159947227211e-232, 9.109159947227211e-232, 9.109159947227211e-232]","[0.5999820101090803, 0.7909992282801881, 0.7229271642832735]",0.8670475444701986,0.9810631207960805,0.9811768333095368,0.25004126207530386,0.737427072060307
19,4.0,3.0,1.0,-2.59104871749878,-3.3507041931152344,"[0.776502251625061, 0.9000188112258911]","[0.8772144317626953, 0.9258905649185181]","[0.8237916231155396, 0.9127714037895203]","[0.625, 0.875]","[0.8333333333333334, 0.875]","[0.7142857093877552, 0.874999995]","[0.42857142857142855, 0.8571428571428571]","[0.6, 0.8571428571428571]","[0.499999995138889, 0.8571428521428571]","[0.625, 0.875]","[0.8333333333333334, 0.875]","[0.7142857093877552, 0.874999995]","[0.9347442680776015, 0.8629377676996723]","[0, 0]","[0.7035091004445881, 0.8253686175736084]",0.5841191542238217,0.9384635682397697,0.8973055916486309,0.039723141201277554,0.6251641003632261
20,6.0,6.0,2.0,-3.049132823944092,-3.857580184936523,"[0.8875465989112854, 0.786482572555542, 0.799764096736908]","[0.9229554533958435, 0.7928205728530884, 0.8329344987869263]","[0.9049047231674194, 0.789638876914978, 0.8160123825073242]","[0.75, 0.625, 0.625]","[0.8571428571428571, 0.5555555555555556, 0.625]","[0.7999999950222222, 0.5882352891349482, 0.624999995]","[0.5714285714285714, 0.2857142857142857, 0.42857142857142855]","[0.6666666666666666, 0.25, 0.42857142857142855]","[0.6153846104142012, 0.266666661688889, 0.4285714235714286]","[0.75, 0.625, 0.625]","[0.8571428571428571, 0.5555555555555556, 0.625]","[0.7999999950222222, 0.5882352891349482, 0.624999995]","[0.854119425547997, 0.4955555555555556, 0.5975308641975308]","[1.0518351895246305e-231, 0, 0]","[0.7003408998788079, 0.5333398889814562, 0.603503879326359]",0.6058988504594683,0.9011141516182326,0.8460472540292848,0.011372661653074495,0.5861780224335307
21,6.0,4.5,4.5,-3.687783479690552,-4.593981742858887,"[0.883338451385498, 0.8463439345359802]","[0.9392113089561462, 0.8811653256416321]","[0.9104183912277222, 0.8634036779403687]","[0.6363636363636364, 0.7272727272727273]","[0.875, 0.8]","[0.7368421003878117, 0.7619047569160999]","[0.3, 0.5]","[0.42857142857142855, 0.5555555555555556]","[0.3529411716262976, 0.5263157844875347]","[0.6363636363636364, 0.7272727272727273]","[0.875, 0.8]","[0.7368421003878117, 0.7619047569160999]","[0.7552083333333334, 0.7636335784313727]","[9.788429383461836e-232, 0]","[0.7148177499932107, 0.764843764303242]",0.975836951772197,0.9840630970556943,0.9864360705910344,0.31410459166650745,0.7615345864377453
22,6.0,6.0,6.0,-2.660918951034546,-3.2027390003204346,"[0.7035370469093323, 0.6715677976608276, 0.8194010257720947, 0.7557294964790344]","[0.7282464504241943, 0.7541047930717468, 0.8043866157531738, 0.7774275541305542]","[0.7156785726547241, 0.7104471325874329, 0.811824381351471, 0.7664249539375305]","[0.25, 0.25, 0.375, 0.375]","[0.2857142857142857, 0.4, 0.375, 0.42857142857142855]","[0.266666661688889, 0.3076923029585799, 0.37499999500000003, 0.3999999950222222]","[0.0, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.0, 0.0, 0.14285714285714285, 0.16666666666666666]","[0.0, 0.0, 0.14285713785714302, 0.1538461488757398]","[0.25, 0.25, 0.375, 0.375]","[0.2857142857142857, 0.4, 0.375, 0.42857142857142855]","[0.266666661688889, 0.3076923029585799, 0.37499999500000003, 0.3999999950222222]","[0.35493827160493824, 0.4732510288065844, 0.5377777777777778, 0.5208333333333334]","[0, 0, 9.412234823955334e-232, 0]","[0.5547919159511914, 0.5283858522318469, 0.630882260420917, 0.5898445762301776]",0.9159434189094272,0.9635929781261007,0.9693294859020782,0.33197449796432493,0.7549656539975014
23,5.5,6.0,6.0,-2.6358418464660645,-3.024078369140625,"[0.8333744406700134, 0.8501735925674438, 0.7835439443588257]","[0.8543325662612915, 0.8870235681533813, 0.8530685901641846]","[0.8437234163284302, 0.8682076930999756, 0.8168295621871948]","[0.5, 0.5, 0.5]","[0.5555555555555556, 0.5555555555555556, 0.625]","[0.5263157844875347, 0.5263157844875347, 0.555555550617284]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.375, 0.375, 0.42857142857142855]","[0.35294117148788934, 0.35294117148788934, 0.37499999507812504]","[0.5, 0.5, 0.5]","[0.5555555555555556, 0.5555555555555556, 0.625]","[0.5263157844875347, 0.5263157844875347, 0.555555550617284]","[0.6657910689028086, 0.6657910689028086, 0.7095046854082998]","[1.0003688322288243e-231, 1.0003688322288243e-231, 0]","[0.5385687044344127, 0.5359630349754182, 0.562842131412552]",0.93022615366852,0.9627656122809161,0.9727186815161675,0.9316255975120324,0.9557032971030387
24,6.0,5.0,5.0,-1.5556751489639282,-1.7072349786758425,"[0.8914480805397034, 0.9652525186538696, 0.8599750995635986, 0.8719902038574219, 0.8835572600364685, 0.8761883974075317, 0.9787749648094177]","[0.895966112613678, 0.9775486588478088, 0.8303912281990051, 0.8642187118530273, 0.8794012069702148, 0.9117188453674316, 0.9817800521850586]","[0.8937013745307922, 0.9713616371154785, 0.8449243307113647, 0.8680870532989502, 0.8814743161201477, 0.893600583076477, 0.9802751541137695]","[0.6428571428571429, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.6428571428571429, 0.7142857142857143, 0.8571428571428571]","[0.6428571428571429, 0.9230769230769231, 0.5714285714285714, 0.6666666666666666, 0.6428571428571429, 0.8333333333333334, 0.9230769230769231]","[0.6428571378571429, 0.8888888838957477, 0.5714285664285715, 0.6896551674197384, 0.6428571378571429, 0.7692307642603551, 0.8888888838957477]","[0.42857142857142855, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.42857142857142855, 0.42857142857142855, 0.7142857142857143]","[0.42857142857142855, 0.7692307692307693, 0.42857142857142855, 0.4, 0.42857142857142855, 0.5, 0.7692307692307693]","[0.4285714235714286, 0.7407407357475996, 0.4285714235714286, 0.41379309845422124, 0.4285714235714286, 0.4615384565680473, 0.7407407357475996]","[0.6428571428571429, 0.8571428571428571, 0.5714285714285714, 0.35714285714285715, 0.6428571428571429, 0.7142857142857143, 0.8571428571428571]","[0.6428571428571429, 0.9230769230769231, 0.5714285714285714, 0.3333333333333333, 0.6428571428571429, 0.8333333333333334, 0.9230769230769231]","[0.6428571378571429, 0.8888888838957477, 0.5714285664285715, 0.3448275812128419, 0.6428571378571429, 0.7692307642603551, 0.8888888838957477]","[0.7361111111111112, 0.9225908906609002, 0.5837278106508876, 0.7091838521060188, 0.7361111111111112, 0.7882309078481328, 0.9225908906609002]","[9.109159947227211e-232, 9.109159947227211e-232, 9.109159947227211e-232, 9.109159947227211e-232, 1.0832677820940877e-231, 0, 9.109159947227211e-232]","[0.7754793997777947, 0.9515838194516598, 0.7224433722675714, 0.7049741491339341, 0.793672113749641, 0.7882306144358024, 0.9630424203208044]",0.7885171183524807,0.9784668703002355,0.9773558619565359,0.9498968094918548,0.9685731805828754
25,6.0,3.0,3.0,-2.7474467754364014,-3.161990165710449,"[0.6541248559951782, 0.7615700960159302, 0.6992961764335632, 0.686564564704895, 0.6943957805633545]","[0.7877500057220459, 0.8152206540107727, 0.8144544959068298, 0.6716126799583435, 0.8060619831085205]","[0.7147455811500549, 0.7874825596809387, 0.7524949908256531, 0.6790063381195068, 0.7460737228393555]","[0.35714285714285715, 0.7142857142857143, 0.5714285714285714, 0.5, 0.5]","[0.8333333333333334, 0.8333333333333334, 0.8888888888888888, 0.5833333333333334, 0.7777777777777778]","[0.49999999580000004, 0.7692307642603551, 0.6956521691493385, 0.5384615334911242, 0.6086956474102081]","[0.07142857142857142, 0.42857142857142855, 0.35714285714285715, 0.35714285714285715, 0.2857142857142857]","[0.2, 0.5454545454545454, 0.625, 0.45454545454545453, 0.5]","[0.10526315401662063, 0.479999995072, 0.4545454499173554, 0.399999995072, 0.36363635900826446]","[0.2857142857142857, 0.6428571428571429, 0.5, 0.5, 0.42857142857142855]","[0.6666666666666666, 0.75, 0.7777777777777778, 0.5833333333333334, 0.6666666666666666]","[0.3999999958, 0.6923076873372783, 0.6086956474102081, 0.5384615334911242, 0.5217391256710776]","[0.7933673469387754, 0.8588429752066115, 0.9013605442176872, 0.635, 0.7948022959183674]","[1.0669733992029681e-231, 8.972141065609098e-232, 8.972141065609098e-232, 8.972141065609098e-232, 8.972141065609098e-232]","[0.30786210127677216, 0.5117371389333707, 0.4196890630932315, 0.3685157758609502, 0.3667826223146572]",0.0577869937384299,0.4179154110279403,0.5591982436926515,0.0041074279030783286,0.32707369420789
26,5.5,3.0,3.5,-3.0793793201446533,-3.647327899932861,"[0.7927601337432861, 0.787502646446228, 0.7540254592895508]","[0.8560643196105957, 0.7967379093170166, 0.781082808971405]","[0.8231970071792603, 0.7920933961868286, 0.7673156261444092]","[0.5833333333333334, 0.6666666666666666, 0.75]","[0.7777777777777778, 0.6153846153846154, 0.8181818181818182]","[0.6666666617687076, 0.6399999950080001, 0.7826086906616257]","[0.45454545454545453, 0.45454545454545453, 0.45454545454545453]","[0.625, 0.4166666666666667, 0.5]","[0.5263157845983379, 0.434782603705104, 0.47619047120181407]","[0.5833333333333334, 0.6666666666666666, 0.6666666666666666]","[0.7777777777777778, 0.6153846153846154, 0.7272727272727273]","[0.6666666617687076, 0.6399999950080001, 0.6956521689224953]","[0.868991969315594, 0.7097122302158273, 0.8642857142857141]","[9.594503055152632e-232, 9.594503055152632e-232, 0]","[0.656945705494347, 0.5426888435118031, 0.6640476514782625]",0.7660742664833095,0.7915214470969621,0.8124082788457796,0.04354642747481327,0.5491587178058517
27,6.0,5.5,5.0,-2.3607969284057617,-2.6904890537261963,"[0.7925851345062256, 0.8411417603492737]","[0.787969708442688, 0.8467297554016113]","[0.7902706861495972, 0.8439265489578247]","[0.375, 0.375]","[0.375, 0.375]","[0.37499999500000003, 0.37499999500000003]","[0.14285714285714285, 0.14285714285714285]","[0.14285714285714285, 0.14285714285714285]","[0.14285713785714302, 0.14285713785714302]","[0.375, 0.375]","[0.375, 0.375]","[0.37499999500000003, 0.37499999500000003]","[0.3896604938271605, 0.4955555555555556]","[0, 9.412234823955334e-232]","[0.5656482063627657, 0.582144588279246]",0.9488326674033,0.9573001618960388,0.9671541702469787,0.8946837785503053,0.9397127035644409
28,6.0,3.5,4.0,-2.315300941467285,-1.679373860359192,"[0.9368233680725098, 0.9652683138847351, 0.899456262588501]","[0.8856505155563354, 0.9905692338943481, 0.8380957841873169]","[0.9105184674263, 0.9777551293373108, 0.8676925897598267]","[0.8, 1.0, 0.8]","[0.5714285714285714, 1.0, 0.5714285714285714]","[0.6666666618055556, 0.999999995, 0.6666666618055556]","[0.5, 1.0, 0.25]","[0.3333333333333333, 1.0, 0.16666666666666666]","[0.39999999520000007, 0.999999995, 0.1999999952000001]","[0.8, 1.0, 0.6]","[0.5714285714285714, 1.0, 0.42857142857142855]","[0.6666666618055556, 0.999999995, 0.499999995138889]","[0.6205128205128205, 0.9764705882352942, 0.7211538461538461]","[1.1640469867513693e-231, 0, 1.1640469867513693e-231]","[0.764030469743823, 0.9673487803923466, 0.7058457013051072]",0.913990697173148,0.9696345271801289,0.973429536580363,0.9000696981370154,0.9477112539658358
