id,src,sys,refs,ref,fluency,grammar,semantics
933,"amarillo,_texas | ispartof | potter_county,_texas,potter_county,_texas | state | texas,texas | country | united_states,united_states | capital | washington,_d.c.,united_states | language | english_language","amarillo is part of potter county , texas potter county , texas in the state of texas , in the united states . washington dc is the capital of the united states , where english is the language and where the","['the capital of the united states is washington d . c , the language of this country is english . amarillo , that its a beautiful place located in this country is part of potter county in the state of texas .', 'amarillo is part of potter county in texas in the united states whose capital is washington dc and english is the language .', 'amarillo is part of potter county , texas , in the u . s . , where the capital is washington dc and english is the language spoken .']","the capital of the united states is washington d . c , the language of this country is english . amarillo , that its a beautiful place located in this country is part of potter county in the state of texas .",1.6666666666666667,2.0,2.6666666666666665
934,"amarillo,_texas | ispartof | potter_county,_texas,potter_county,_texas | state | texas,texas | country | united_states,united_states | capital | washington,_d.c.,united_states | language | english_language","amarillo , texas is part of potter county ( texas ) . the potter county , texas is in texas , which is in the united states . the capital of the united states is washington ( d.c. ) . the english language is spoken in it .","['the capital of the united states is washington d . c , the language of this country is english . amarillo , that its a beautiful place located in this country is part of potter county in the state of texas .', 'amarillo is part of potter county in texas in the united states whose capital is washington dc and english is the language .', 'amarillo is part of potter county , texas , in the u . s . , where the capital is washington dc and english is the language spoken .']","the capital of the united states is washington d . c , the language of this country is english . amarillo , that its a beautiful place located in this country is part of potter county in the state of texas .",1.6666666666666667,2.333333333333333,3.0
936,american_journal_of_mathematics | academicdiscipline | mathematics,the american journal of mathematics discipline is math .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,2.75,2.75,2.75
937,american_journal_of_mathematics | academicdiscipline | mathematics,the academic discipline of aids journal is mathematics .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,2.5,3.0,2.0
938,american_journal_of_mathematics | academicdiscipline | mathematics,american journal of mathematics comes under the academic discipline of mathematics .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,2.333333333333333,2.6666666666666665,3.0
939,american_journal_of_mathematics | academicdiscipline | mathematics,american journal of mathematics is mathematics .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,1.3333333333333333,2.0,1.6666666666666667
940,american_journal_of_mathematics | academicdiscipline | mathematics,american journal of mathematics comes under the academic discipline of math .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,2.6666666666666665,2.6666666666666665,3.0
941,american_journal_of_mathematics | academicdiscipline | mathematics,american journal of mathematics is devoted to the study of math .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,3.0,3.0,3.0
942,american_journal_of_mathematics | academicdiscipline | mathematics,"american journal of mathematics , the academic discipline mathematics","['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,1.6,2.0,2.2
943,american_journal_of_mathematics | academicdiscipline | mathematics,a american journal of mathematics covers the academic discipline of mathematics .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,1.6666666666666667,1.6666666666666667,3.0
944,american_journal_of_mathematics | academicdiscipline | mathematics,the american journal of mathematics comes under the academic discipline of mathematics .,"['the american journal of mathematics studies mathematics .', 'the american journal of mathematics discipline is math .', 'the academic discipline of the american journal of mathematics is mathematics .']",the american journal of mathematics studies mathematics .,2.6666666666666665,2.6666666666666665,3.0
945,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records","the odbeme of odbeme , genre , rafadash records , is the genre of renre , odbete .","['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,1.0,1.0,1.0
946,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records",the democratic party is governed by the democratic party .,"['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,1.6666666666666667,2.0,2.333333333333333
947,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records","anders osborne , broadcasted by rabadash records , is rhythm and blues .","['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,2.0,1.6666666666666667,2.333333333333333
948,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records",anders osborne belongs to the genre rhythm and blues and was contracted with rabadash records .,"['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,2.6666666666666665,2.6666666666666665,2.6666666666666665
949,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records",anders osborne has rhythm and blues academic staff and is located in rabadash records led in bridge-1 .,"['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,1.6666666666666667,2.333333333333333,1.3333333333333333
950,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records",anders osborne is rhythm and blues .,"['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,1.6666666666666667,2.6666666666666665,1.3333333333333333
951,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records",anders osborne is a rhythm and blues anders osborne recordlabel rabadash records,"['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,1.0,1.6666666666666667,1.6666666666666667
952,"anders_osborne | genre | rhythm_and_blues,anders_osborne | recordlabel | rabadash_records","anders osborne , the label of which is rabadash records , plays for rhythm and blues .","['rhythm and blues artist anders osborne is signed with rabadash records .', 'anders osborne genre is rhythm and blues and his record label is rabadash records .', ""anders osborne ' s genre is rhythm and blues and he is signed to the rabadash records label .""]",rhythm and blues artist anders osborne is signed with rabadash records .,2.0,2.0,2.333333333333333
954,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","anderson , indiana is part of the county , fall creek , indiana . it is located at 268.0 above sea level and has a population density of 523.9 inhabitants per square kilometre . it is located at 268.0 above sea level .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",1.6666666666666667,2.333333333333333,2.333333333333333
955,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","the city of anderson , indiana is located at 268 . 0 above sea level and has a utc offset of-7 .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",3.0,2.0,1.5
956,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","anderson , indiana , which is part of adams , fall creek , lafayette , richland , union , has a population density of 523.9 and has a total area of 107.43 square kilometres . the airport is located at 268.0 and is part of adams , fall creek , lafayette , richland , union .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",1.5,3.0,1.5
957,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","anderson , indiana is part of the u. s. navy and has a total area of 107 . 43 ( square kilometres ) .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",2.6666666666666665,2.6666666666666665,1.3333333333333333
958,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","anderson , indiana is located in 268.0 , 523.9 inhabitants per square kilometre . anderson has an elevation of 107.43 square kilometres metres above sea level .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",1.3333333333333333,1.6666666666666667,1.6666666666666667
959,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","anderson , indiana has a population density of 523.9 inhabitants per square kilometre . anderson is 268.0 above sea level . it has a total area of 107.43 square kilometres . anderson is part of adams fall creek , lafayette , richland , union .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",2.0,2.5,3.0
960,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","the population density of anderson , indiana , is 523.9 ( inhabitants per square kilometre ) . the total area of anderson , indiana is 107.43 square kilometres . anderson , indiana is 268.0 anderson is part of adams , fall creek , lafayette , richland , union","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",2.6666666666666665,2.6666666666666665,2.6666666666666665
961,"anderson,_indiana | populationdensity | 523.9 (inhabitants per square kilometre),anderson,_indiana | areatotal | 107.43 (square kilometres),anderson,_indiana | elevationabovethesealevel | 268.0,anderson,_indiana | ispartof | ""adams, fall creek, lafayette, richland, union""","the population density of anderson , indiana , the total area of which is 107 square kilometers , is 523.9 inhabitants per square kilometer . it is 267.919 meters above the sea level .","['anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union and elevated 268 . 0 meters above sea level . the town has an area of 107 . 43 square kilometres and its population density is 523 . 9 inhabitants / sq km .', 'anderson , indiana is part of adams fall creek , lafayette , richland , union . it has a population density of 523 . 9 ( inhabitants per square kilometre ) , a total area of 107 . 43 sq . km . and located 268 . 0 above sea level .']","anderson , indiana is part of adams fall creek , lafayette , richland , union , and is located at 268 . 0 above sea level . the population density of anderson , indiana , is 523 . 9 ( inhabitants per square kilometre ) and the area is 107 . 43 square kilometres .",2.0,2.5,2.0
963,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003","the comic character , andrew , ( musician ) was built in 2003 and is a associated with the excord label is kists mefs . it is associated with the polydel records and the american , recorded by the polydor records . the school is associated with the institude of andrew , and the american , recorders .","['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,1.0,1.0,1.3333333333333333
964,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003",the 2nd party is governed by the port authority of regionserved and regionserved . it is the operator of the arrow .,"['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,1.0,1.0,1.0
965,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003","the distributor of andrew white , which was created by marry banilow , is polydor records , it was created by b-unique records and 2003. it was created by kaiser chiefs and polydor records .","['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,2.0,3.0,2.0
966,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003","andrew white ( musician ) , who was active since activeyearstartyear , was associated with kaiser chiefs and marry banilow . he was contracted with unique records and polydor records .","['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,1.6666666666666667,2.0,2.0
967,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003",andrew white ( musician ) is located in b-unique records and andrew white ( musician ) was established in marry banilow . andrew white ( musician ) is affilaited with bridge-1 in kaiser chiefs .,"['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,1.6666666666666667,2.0,1.3333333333333333
969,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003",andrew white ( musician ) associatedband/associatedmusicalartist kaiser chiefs andrew white ( musician ) associatedband/associatedmusicalartist marry banilow andrew white ( musician ) recordlabel b-unique records andrew white ( musician ) recordlabel polydor records andrew white ( musician ) activeyearsstartyear 2003,"['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,1.0,2.0,2.333333333333333
970,"andrew_white_(musician) | associatedband/associatedmusicalartist | kaiser_chiefs,andrew_white_(musician) | associatedband/associatedmusicalartist | marry_banilow,andrew_white_(musician) | recordlabel | b-unique_records,andrew_white_(musician) | recordlabel | polydor_records,andrew_white_(musician) | activeyearsstartyear | 2003","andrew white ( musician ) , who played with marry banilow , played in kaiser chiefs . the label of andrew white ( musician ) , the label of which is polydor records , is b-unique records . he was active in 2003 .","['the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .', 'b - unique records and polydor records artist andrew white began in 2003 and is associated with the kaiser chiefs and artist marry banilow .', 'b - unique records and polydor recording artist andrew white began his career in 2003 . he is associated with the kaiser chiefs and marry banilow .']",the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .,2.333333333333333,2.333333333333333,3.0
972,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",andrews county airport is located in texas where the capital city is austin.english is one of the spoken languages in texas and the state 's capital is austin .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.333333333333333,2.6666666666666665,2.333333333333333
973,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",andrews county airport is located in texas where the english language is spoken and the capital is austin .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.0,2.0,3.0
974,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language","andrews county airport is located in texas where english language is spoken and the capital city is austin , texas .","['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.6666666666666665,3.0,3.0
975,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",andrews county airport is located in texas where the english language is spoken .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",3.0,3.0,2.5
976,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",andrews county airport is located in texas where the capital city is austin and the leader is english .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.333333333333333,2.6666666666666665,2.0
977,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",andrews county airport is located in texas where english is spoken . austin is the capital of texas .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.6666666666666665,2.6666666666666665,2.6666666666666665
978,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language",capital is austin . andrews county airport is located in texas . english is spoken in texas .,"['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",1.6666666666666667,2.6666666666666665,2.333333333333333
979,"andrews_county_airport | location | texas,texas | capital | austin,_texas,texas | language | english_language","andrews county airport is in texas , the capital of which is austin ( texas ) . the english language is spoken in it .","['andrews county airport is located in texas , austin and the language spoken in texas is english .', 'austin is the capital of texas , where they speak english , and andrews county airport is located .']","andrews county airport is located in texas , austin and the language spoken in texas is english .",2.0,2.0,3.0
981,"angola,_indiana | ispartof | pleasant_township,_steuben_county,_indiana,angola,_indiana | country | united_states,angola,_indiana | ispartof | indiana,angola,_indiana | areatotal | 16.55 (square kilometres)","angola , indiana , is part of the state of indiana , in the united states . the total area is 16.55 square kilometres .","['angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .', 'angola is part of pleasant township in steuben county and covers a total area of 16 . 55 square kilometres . the city is in indiana , united states .', 'angola is part of pleasant township , steuben county in the us . it is located in the state of indiana and has a total area of 16 . 55 sq km .']","angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .",2.0,1.6666666666666667,2.0
982,"angola,_indiana | ispartof | pleasant_township,_steuben_county,_indiana,angola,_indiana | country | united_states,angola,_indiana | ispartof | indiana,angola,_indiana | areatotal | 16.55 (square kilometres)","angola , indiana is part of indiana , in the united states . it is the location of atlantic city international airport .","['angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .', 'angola is part of pleasant township in steuben county and covers a total area of 16 . 55 square kilometres . the city is in indiana , united states .', 'angola is part of pleasant township , steuben county in the us . it is located in the state of indiana and has a total area of 16 . 55 sq km .']","angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .",3.0,3.0,1.0
983,"angola,_indiana | ispartof | pleasant_township,_steuben_county,_indiana,angola,_indiana | country | united_states,angola,_indiana | ispartof | indiana,angola,_indiana | areatotal | 16.55 (square kilometres)","angola , indiana is part of pleasant township , steuben county , indiana in united states in the u.s. and has a total area of 16.55 square metres .","['angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .', 'angola is part of pleasant township in steuben county and covers a total area of 16 . 55 square kilometres . the city is in indiana , united states .', 'angola is part of pleasant township , steuben county in the us . it is located in the state of indiana and has a total area of 16 . 55 sq km .']","angola is part of pleasant township in steuben county , indiana , in the u . s . and is 16 . 55 square kilometres in size .",2.333333333333333,2.6666666666666665,2.6666666666666665
